cluster_column,mutation,cluster_count,distinct_clusters,dataset_name
mds_label_for_Nextclade_pango_collapsed,21988-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22031-,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22033-,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22034-,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22132T,1,2,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22194-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22195-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22196-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22206G,1,6,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22227T,2,"10,3",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22283-,1,6,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22284-,1,6,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,22032-,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21987A,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21987-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21974T,1,2,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,18555T,1,11,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,19-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,19220T,1,4,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,2-,14,"0,1,11,13,14,15,2,3,4,5,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,20-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,204T,1,10,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21-,11,"0,1,11,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,210T,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21255C,1,10,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21304T,2,"8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21614T,3,"10,2,6",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21618G,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21621A,1,2,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21638T,1,2,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21762T,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21765-,2,"0,1",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21766-,2,"0,1",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21767-,2,"0,1",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21768-,2,"0,1",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21769-,2,"0,1",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21770-,2,"0,1",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21801C,1,6,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,21846T,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,18163G,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28628T,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,35-,9,"0,1,11,15,2,3,4,6,8",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28877T,1,2,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29881-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29882-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29883-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29884-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29885-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29886-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29887-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29888-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29889-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29890-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29880-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29891-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29893-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29894-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29895-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29896-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29897-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29898-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29899-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29900-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29901-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29902-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29892-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29879-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29878-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29877-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29854-,8,"0,1,11,15,3,4,6,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29855-,9,"0,1,11,15,2,3,4,6,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29856-,10,"0,1,11,15,2,3,4,6,7,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29857-,11,"0,1,11,13,15,2,3,4,6,7,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29858-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29859-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29860-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29861-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29862-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29863-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29864-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29865-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29866-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29867-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29868-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29869-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29870-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29871-,12,"0,1,11,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29872-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29873-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29874-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29875-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29876-,13,"0,1,11,13,14,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,3-,14,"0,1,11,13,14,15,2,3,4,5,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29853-,7,"0,1,11,15,3,4,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,30-,11,"0,1,11,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,31-,10,"0,1,11,15,2,3,4,6,7,8",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,5388A,1,1,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,5648C,1,2,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,5986T,1,1,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,6-,13,"0,1,11,13,15,2,3,4,5,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,6286T,1,10,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,6319G,1,2,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,6402T,1,4,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,6513-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,6514-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,6515-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,5386G,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,6613G,1,2,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,7-,13,"0,1,11,13,15,2,3,4,5,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,9891T,1,3,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,913T,1,1,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,9053T,1,4,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,9-,13,"0,1,11,13,15,2,3,4,5,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,8986T,1,4,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,8393A,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,8-,13,"0,1,11,13,15,2,3,4,5,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,7540C,1,11,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28869T,2,"8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,6954C,1,1,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,5230T,1,6,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,5184T,1,3,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,50-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,32-,10,"0,1,11,15,2,3,4,6,7,8",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,3267T,1,1,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,33-,10,"0,1,11,15,2,3,4,6,7,8",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,34-,9,"0,1,11,15,2,3,4,6,8",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,36-,8,"0,1,11,15,2,3,4,6",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,37-,8,"0,1,11,15,2,3,4,6",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,38-,8,"0,1,11,15,2,3,4,6",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,3828T,1,2,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,39-,2,"0,15",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,4-,14,"0,1,11,13,14,15,2,3,4,5,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,40-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,41-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,4181T,1,4,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,42-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,43-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,44-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,445C,1,10,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,45-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,46-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,47-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,48-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,49-,1,0,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,5-,13,"0,1,11,13,15,2,3,4,5,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,3037T,15,"0,1,10,11,12,13,15,2,3,4,5,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29852-,6,"0,11,15,3,4,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29903-,14,"0,1,11,13,14,15,2,3,4,5,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29850-,3,"0,15,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29775-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29777-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29778-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29779-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29780-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29781-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29782-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29783-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29784-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29785-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29774-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29786-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29788-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29789-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29790-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29791-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29792-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29793-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29794-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29795-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29796-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29797-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29787-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29773-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29772-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29771-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28881A,7,"0,1,11,12,13,2,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28878C,1,2,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29851-,3,"0,15,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28881T,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28882A,7,"0,1,11,12,13,2,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28883C,7,"0,1,11,12,13,2,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28887T,1,6,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28916T,1,4,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28932T,1,10,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28975T,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,28977T,1,1,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29-,11,"0,1,11,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29402T,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29645T,1,10,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29742T,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29763-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29764-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29765-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29766-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29767-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29768-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29769-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29770-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29798-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29799-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29776-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29801-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29828-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29829-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29830-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29831-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29832-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29833-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29834-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29834A,1,2,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29835-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29836-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29837-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29838-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29839-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29840-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29841-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29842-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29843-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29844-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29845-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29846-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29800-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29848-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29849-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29827-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29826-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29847-,2,"0,7",sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29824-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29825-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29802-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29804-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29805-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29806-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29807-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29808-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29809-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29810-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29811-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29812-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29803-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29814-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29815-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29816-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29817-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29818-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29819-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29820-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29821-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29822-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29823-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextclade_pango_collapsed,29813-,1,7,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,241T,14,"0,1,10,11,12,13,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,24130A,1,0,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,24-,11,"0,1,11,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,23664T,1,6,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,23854A,1,0,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,23709T,1,1,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,24410A,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,23604G,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,23948T,1,0,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,24424T,1,0,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,24642T,1,2,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,24503T,1,0,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,24506G,1,1,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,25563T,4,"15,6,8,9",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,22291-,1,6,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,24914C,1,1,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,25-,11,"0,1,11,15,2,3,4,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,25000T,1,0,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,25088T,2,"2,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,23604A,2,"0,1",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,25469T,2,"3,4",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,24469A,1,0,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,23599G,1,0,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,23012A,3,"2,6,7",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,23403G,15,"0,1,10,11,12,13,15,2,3,4,5,6,7,8,9",sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,25584T,1,0,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,22578A,1,0,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,22673C,1,0,sars-cov-2-2020-2022
mds_label_for_Nextstrain_clade,22674T,1,0,sars-cov-2-2020-2022
